persona_name,persona_archetype,question_id,question_category,run_number,brand,canonical,sentiment,rank,attributes,quote
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,2,Subway,Subway,positive,secondary,"variety, health, family-friendly, value","Subway/Jersey Mike’s  - *Why I like it:* Easy to read nutrition, choose whole grain, lots of veggie options, can split footlong sandwiches.  - *Family meal deal?* Giant subs or “meal bundles.”"
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,2,Jersey Mike’s,Jersey Mike’s,positive,secondary,"variety, health, family-friendly, value","Subway/Jersey Mike’s  - *Why I like it:* Easy to read nutrition, choose whole grain, lots of veggie options, can split footlong sandwiches.  - *Family meal deal?* Giant subs or “meal bundles.”"
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,2,Wendy’s,Wendy's,positive,secondary,"variety, family-friendly, value, deals","Wendy’s  - *Why I like it:* Baked potatoes, chili, grilled chicken sandwiches, apple bites for kids.  - *Family meal deal?* Yes, usually 4 for $4 or $5 Biggie Bags."
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,3,Panera Bread,Panera Bread,positive,primary,"family-friendly, health, variety, value, convenience","They have kid’s meals (grilled cheese, turkey sandwich, mac and cheese), fruit sides, and decent salad options. I can usually piece together something everyone will eat, and they’re upfront about nutrition info on the menu. Their Family Feast meals might land around your budget, especially if you stick to sandwiches and soups."
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,3,Chick-fil-A,Chick-fil-A,positive,secondary,"family-friendly, health, variety, convenience, protein","If you see one along your route, their grilled nuggets or regular nuggets are a hit with kids and not as heavy as burgers and fries. They have fruit cups and milk as sides, and family meal bundles. They also list ingredients and calorie counts right there."
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,3,Subway,Subway,positive,secondary,"variety, health, value, family-friendly, convenience",You can get subs loaded with veggies and choose whole-grain bread. The “make it your way” approach means even the pickiest kids can usually find something. You can order a couple of footlongs and share or get a meal deal.
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,3,Jersey Mike’s,Jersey Mike's,positive,secondary,"variety, health, value, family-friendly, convenience",You can get subs loaded with veggies and choose whole-grain bread. The “make it your way” approach means even the pickiest kids can usually find something. You can order a couple of footlongs and share or get a meal deal.
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,3,Chipotle,Chipotle,positive,secondary,"variety, health, protein, family-friendly","Great for bowl options with beans, rice, grilled chicken, and kids can build their own meal from the kids' menu. It’s not the cheapest, but you can stretch an order if you share bowls/burritos."
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,3,McDonald’s,McDonald's,positive,mentioned,"variety, health, family-friendly, convenience","McDonald’s/ Wendy's: You can try grilled chicken sandwiches, apple slices, and milk, and choose kid-sized portions."
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,3,Wendy's,Wendy's,positive,mentioned,"variety, health, family-friendly, convenience","McDonald’s/ Wendy's: You can try grilled chicken sandwiches, apple slices, and milk, and choose kid-sized portions."
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,3,Taco Bell,Taco Bell,positive,mentioned,"variety, health, protein, convenience","Taco Bell: The Power Bowls have beans, rice, chicken, and veggies."
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,3,Dunkin',Dunkin',positive,mentioned,"variety, convenience, portability","Dunkin'/Starbucks: Both have breakfast sandwiches, wraps, and fruit/yogurt packs if you’re in a pinch."
Jenna,Nutrition-Conscious Parent,Q1_02,spontaneous_occasion,3,Starbucks,Starbucks,positive,mentioned,"variety, convenience, portability","Dunkin'/Starbucks: Both have breakfast sandwiches, wraps, and fruit/yogurt packs if you’re in a pinch."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,1,Panera Bread,Panera Bread,positive,primary,"health, variety, quality, convenience, family-friendly","They have breakfast sandwiches on whole grain bread, soufflés, steel-cut oatmeal, and fruit cups, plus pretty clear nutrition info online. My kids actually like their bagels and the egg sandwiches are nice for adults."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,1,Starbucks,Starbucks,positive,secondary,"variety, health, quality, convenience","Not just coffee—there are turkey bacon or spinach feta wraps, oatmeal with nuts and fruit, and yogurt parfaits. They also label all ingredients and allergens, which I love."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,1,Chick-fil-A,Chick-fil-A,positive,secondary,"health, speed, consistency, convenience","Their egg white grill on an English muffin is a lighter choice, and they have fruit cups. Plus, service is quick and consistent."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,1,Dunkin’,Dunkin',positive,secondary,"speed, convenience, variety, family-friendly",Quick drive-thru and they offer things like the wake-up wrap and breakfast sandwiches—I just watch out for sodium. My kids will usually go for hash browns and a bagel.
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,2,Panera Bread,Panera Bread,positive,primary,"quality, variety, health, family-friendly, convenience","If you’ve got time, Panera is my favorite for ingredient quality and options, but if it’s truly *grab-and-go,* Starbucks and Dunkin’ are hard to beat."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,2,Starbucks,Starbucks,positive,secondary,"convenience, health, variety, portability, family-friendly","Starbucks: They’re everywhere, and their egg white sandwiches or the spinach-feta wrap aren’t too heavy. The kids like the breakfast protein boxes (cheese, fruit, hard-boiled eggs). Not cheap, but convenient, and you can always see nutrition info right on the website."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,2,Chick-fil-A,Chick-fil-A,positive,secondary,"variety, health, family-friendly",Chick-fil-A: Their egg white grilled muffin or classic chicken biscuit can be a hit. They have fruit cups if I’m trying to nudge my youngest into something remotely healthy.
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,2,Dunkin’,Dunkin',positive,secondary,"convenience, variety, family-friendly","Dunkin’: Good for breakfast sandwiches and bagels, and I’ll grab milk for the kids since they’re not always into juice. You can usually request no bacon/sausage for the non-meat eater in our crew."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,2,McDonald’s,McDonald's,neutral,mentioned,"convenience, family-friendly","McDonald’s: Honestly, while I feel a little guilty, their Egg McMuffin (without butter) isn’t terrible in a pinch, and the kids like the hash browns."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,3,Panera,Panera Bread,positive,primary,"consistency, quality, variety, family-friendly","Panera is always a reliable spot. They have breakfast sandwiches on whole grain, oatmeal, and some pretty good egg options—and I feel like their ingredient list is a bit cleaner than most places. The kids like the soufflés or bagels, so if I’m grabbing for everyone, there are choices."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,3,Chick-fil-A,Chick-fil-A,positive,secondary,"protein, taste, family-friendly","Chick-fil-A is also good if you want something more protein-heavy (the Egg White Grill is a solid option), plus the kids are obsessed with their hash browns."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,3,Starbucks,Starbucks,positive,secondary,"convenience, portability, variety","Starbucks works in a pinch too: their egg bites are easy to eat on the go, and I can grab coffee and maybe a banana for the kids."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,3,McDonald’s,McDonald's,neutral,secondary,"convenience, variety","McDonald’s is super convenient, and the oatmeal or the Egg McMuffin isn’t terrible ingredient-wise—but I always check for the lowest sodium options and try not to make it an every-morning habit."
Jenna,Nutrition-Conscious Parent,Q1_03,spontaneous_occasion,3,Einstein Bros.,Einstein Bros. Bagels,positive,secondary,"value, variety, family-friendly","If you need a family meal, a dozen bagels with cream cheese from Panera or Einstein Bros. is cost-effective and covers everyone’s tastes, picky kids included!"
Jenna,Nutrition-Conscious Parent,Q1_04,spontaneous_occasion,1,Kroger,Kroger,positive,secondary,"value, convenience, family-friendly","Places like Kroger or Costco sell cooked rotisserie chickens and sides (salad, mashed potatoes, rolls). It’s quick to grab, usually feeds everyone, and honestly feels a bit less “fast food-y.”"
Jenna,Nutrition-Conscious Parent,Q1_04,spontaneous_occasion,1,Costco,Costco,positive,secondary,"value, convenience, family-friendly","Places like Kroger or Costco sell cooked rotisserie chickens and sides (salad, mashed potatoes, rolls). It’s quick to grab, usually feeds everyone, and honestly feels a bit less “fast food-y.”"
Jenna,Nutrition-Conscious Parent,Q1_04,spontaneous_occasion,1,Panera,Panera Bread,positive,primary,"variety, health, family-friendly, quality, convenience","Panera has “Family Feast” meals—things like sandwiches, soups, and salads. You can mix and match. I like that you can add apple slices or yogurt for the kids, and there are some decent ingredient options and calorie info if you want it."
Jenna,Nutrition-Conscious Parent,Q1_04,spontaneous_occasion,1,Chipotle,Chipotle,positive,primary,"variety, quality, health, family-friendly, convenience","Chipotle or QDOBA: Their family meals or build-your-own taco kits are a hit for us. The kids can choose what they want in their bowls or tacos, and I feel better knowing what’s going into them."
Jenna,Nutrition-Conscious Parent,Q1_04,spontaneous_occasion,1,QDOBA,QDOBA,positive,primary,"variety, quality, health, family-friendly, convenience","Chipotle or QDOBA: Their family meals or build-your-own taco kits are a hit for us. The kids can choose what they want in their bowls or tacos, and I feel better knowing what’s going into them."
Jenna,Nutrition-Conscious Parent,Q1_04,spontaneous_occasion,1,Chick-fil-A,Chick-fil-A,positive,primary,"variety, health, family-friendly, convenience, quality","Chick-fil-A Family Meals: Their grilled nuggets or chicken sandwiches are a bit lighter. They offer fruit cups and waffle fries as sides, so I can let the kids pick. It’s quick, and you can see the nutrition info online."
Jenna,Nutrition-Conscious Parent,Q1_04,spontaneous_occasion,2,Costco,Costco,positive,secondary,"value, convenience, family-friendly","Rotisserie Chicken Meal (Grocery Store or Costco): A rotisserie chicken with a couple of deli side salads... is filling, and you can portion it out easily for everyone’s tastes."
Jenna,Nutrition-Conscious Parent,Q1_04,spontaneous_occasion,2,Panera,Panera Bread,positive,primary,"variety, family-friendly, health, convenience","Panera has family-sized meals where you can mix and match sandwiches, mac & cheese, soup, and salads."
Jenna,Nutrition-Conscious Parent,Q1_04,spontaneous_occasion,2,Chipotle,Chipotle,positive,primary,"variety, protein, family-friendly, health, convenience","Chipotle or QDOBA Family Meals: Both brands have customizable family packs—you get a big tray of rice, beans, your choice of protein, toppings, and tortillas."
Jenna,Nutrition-Conscious Parent,Q1_04,spontaneous_occasion,2,QDOBA,QDOBA,positive,primary,"variety, protein, family-friendly, health, convenience","Chipotle or QDOBA Family Meals: Both brands have customizable family packs—you get a big tray of rice, beans, your choice of protein, toppings, and tortillas."
